,master_id,first_order_date,last_order_date,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,T_weekly,recency_weekly,frequency,monetary_avg,exp_sales_3_month,exp_sales_6_month,exp_average_value,clv,customer_segment
2781,172f9d2e-7523-11ea-b23f-000d3a38a36f,2021-01-06,2021-01-25,2.0,1.0,100.88,583.98,21.0,3.0,3.0,228.0,0.8668530861144746,1.733706172228951,239.51385773715302,435.6862232845252,A
2783,745df32a-a9e4-11e9-a2fc-000d3a38a36f,2017-02-27,2021-01-26,2.0,2.0,99.97,139.9,222.0,204.0,4.0,60.0,0.324221652470972,0.6484433049419434,63.02677374400779,42.8809870618821,D
2784,e79529b8-15ea-11ea-aa74-000d3a38a36f,2019-09-13,2021-01-26,1.0,3.0,257.96,289.96,90.0,72.0,4.0,137.0,0.5805190424233411,1.1610380848466815,142.55408874219506,173.6576143261894,C
2786,e305a27a-a41a-11e9-a2fc-000d3a38a36f,2019-04-13,2021-01-27,5.0,2.0,369.98,509.74,111.0,94.0,7.0,126.0,0.7071747734955696,1.4143495469911378,128.92629035284315,191.3224478370651,B
2787,eff7ed2e-ff1b-11e9-a5e8-000d3a38a36f,2020-01-19,2021-01-27,4.0,3.0,405.45,486.63,71.0,53.0,7.0,127.0,0.8983252937594496,1.7966505875189018,129.94478576800518,244.9571765325535,B
2790,8211929c-b0ba-11e9-9757-000d3a38a36f,2019-01-21,2021-01-27,7.0,1.0,59.99,1693.09,123.0,105.0,8.0,219.0,0.7247457973988934,1.4494915947977838,223.05619085082836,339.2326688513542,A
2793,7fa47f2a-5bc7-11ea-84c2-000d3a38a36f,2019-12-14,2021-01-28,13.0,1.0,59.99,2840.45,76.0,59.0,14.0,207.0,1.4180462612686038,2.836092522537196,209.19193907884755,622.4909282980589,A
2794,a21dc08c-5bba-11ea-ab58-000d3a38a36f,2020-01-14,2021-01-28,1.0,3.0,581.45,184.99,72.0,54.0,4.0,192.0,0.6506569518259261,1.3013139036518548,199.35931374090023,272.1988501458395,A
2796,9b4c37d0-25f4-11ea-8e1c-000d3a38a36f,2019-04-11,2021-01-28,1.0,2.0,729.8,99.99,112.0,94.0,3.0,277.0,0.4494414112992664,0.8988828225985332,290.68196697804876,274.1503835909227,A
2797,de2c10d4-563c-11ea-b9b9-000d3a38a36f,2019-12-07,2021-01-28,2.0,2.0,619.8,142.98,77.0,60.0,4.0,191.0,0.6295293676545353,1.2590587353090712,198.3264914681965,261.9958461534415,A
2799,c80c8f70-d7b8-11e9-93bc-000d3a38a36f,2019-09-15,2021-01-28,7.0,1.0,119.99,479.83,89.0,72.0,8.0,75.0,0.873203081937866,1.746406163875729,76.73114387903829,140.59977134552622,C
2801,ae98890e-aba3-11e9-a2fc-000d3a38a36f,2018-01-07,2021-01-29,5.0,1.0,59.99,431.26,177.0,160.0,6.0,82.0,0.4761609687801717,0.9523219375603501,84.47219481156593,84.4044323761834,D
2802,4ff1c4b0-ff2c-11e9-a5e8-000d3a38a36f,2019-11-04,2021-01-29,1.0,2.0,328.99,181.3,82.0,65.0,3.0,170.0,0.5342508471095507,1.0685016942191001,178.94752434997025,200.61739921567644,B
2803,579a68be-2558-11ea-b1c8-000d3a38a36f,2019-11-22,2021-01-29,3.0,2.0,291.47,697.92,80.0,62.0,5.0,198.0,0.693940317861711,1.3878806357234228,204.00557458037417,297.07208041762,A
2804,e5b48490-20cb-11ea-97c9-000d3a38a36f,2019-02-16,2021-01-29,2.0,1.0,29.99,291.63,119.0,102.0,3.0,107.0,0.4333885243426941,0.8667770486853869,113.15995532596136,102.91243563758043,D
2805,02afb6c6-aa95-11e9-a2fc-000d3a38a36f,2017-06-12,2021-01-29,2.0,1.0,69.99,244.97,207.0,190.0,3.0,105.0,0.2990909932003097,0.5981819864006189,111.07146107123093,69.71135136302405,D
2806,a369ee50-630a-11ea-a6dc-000d3a38a36f,2020-03-08,2021-01-29,2.0,1.0,459.0,209.97,64.0,47.0,3.0,223.0,0.6024613992530437,1.2049227985060913,234.29262210032692,296.200318350284,A
2809,05ca4e72-d68f-11e9-93bc-000d3a38a36f,2020-02-24,2021-01-30,2.0,1.0,39.99,197.98,66.0,49.0,3.0,79.0,0.5940343526275085,1.188068705255016,83.9210357597352,104.61165623101772,D
2810,8319371c-1fd2-11ea-87bf-000d3a38a36f,2019-10-12,2021-01-30,3.0,1.0,229.98,349.96,85.0,68.0,4.0,145.0,0.5984381983458633,1.1968763966917246,150.8166669238249,189.39404836299747,B
2812,cf240c66-b20b-11e9-89fa-000d3a38a36f,2019-07-24,2021-01-31,2.0,1.0,99.99,257.78,97.0,80.0,3.0,119.0,0.4881901888729808,0.976380377745963,125.69092085434401,128.76286676081472,C
2813,e0ed7c44-ace2-11e9-a2fc-000d3a38a36f,2018-03-07,2021-01-31,5.0,1.0,69.99,1192.55,169.0,152.0,6.0,210.0,0.49164696052475276,0.9832939210495111,215.24271713586432,222.0646892257298,B
2814,d762d482-2495-11ea-bf27-000d3a38a36f,2019-07-20,2021-02-01,2.0,1.0,169.99,509.8,97.0,80.0,3.0,227.0,0.4881901888729808,0.976380377745963,238.4696106097878,244.2979213513355,B
2815,194b9676-ab2a-11e9-a2fc-000d3a38a36f,2016-12-15,2021-02-01,5.0,3.0,1185.62,1597.85,233.0,216.0,8.0,348.0,0.46756367185308056,0.9351273437061611,354.1390454297236,347.46595211365354,A
2816,4c2a7404-b0ac-11e9-9757-000d3a38a36f,2019-09-14,2021-02-01,1.0,4.0,729.68,867.94,89.0,72.0,5.0,320.0,0.6563131509488267,1.3126263018976525,329.1881366124755,453.37019327633664,A
2817,63cf7fa4-a9b9-11e9-a2fc-000d3a38a36f,2016-03-20,2021-02-02,13.0,1.0,179.99,2116.88,271.0,254.0,14.0,164.0,0.623412119130684,1.2468242382613708,165.79793132138934,216.89624340884097,B
2818,e91670ee-3d63-11ea-9e19-000d3a38a36f,2019-08-04,2021-02-02,1.0,3.0,470.43,69.99,95.0,78.0,4.0,135.0,0.5636418020284011,1.1272836040568022,140.48844419678758,166.1657376190231,C
2819,c377f972-a1df-11e9-a2fc-000d3a38a36f,2019-03-01,2021-02-02,3.0,6.0,634.9,421.72,118.0,101.0,9.0,117.0,0.8048745485600772,1.6097490971201722,119.13774935456038,201.2219104724627,B
2820,6d5aa42c-5b0c-11ea-a10c-000d3a38a36f,2020-02-21,2021-02-02,3.0,1.0,69.99,526.94,67.0,50.0,4.0,149.0,0.6732519045193625,1.3465038090387242,154.94795601463983,218.90774348837138,B
2821,5e8c37be-1ef6-11ea-81ff-000d3a38a36f,2019-11-29,2021-02-02,2.0,1.0,129.98,397.96,79.0,62.0,3.0,176.0,0.5445260341708715,1.0890520683417426,185.21300711416157,211.63515641011014,B
2822,4d91fdc8-1194-11ea-846f-000d3a38a36f,2019-11-10,2021-02-02,2.0,5.0,277.66,236.19,81.0,64.0,7.0,73.0,0.8414630757012217,1.682926151402454,74.9460333492551,132.33703418258168,C
2827,be1279ce-fbdc-11e9-b138-000d3a38a36f,2019-10-31,2021-02-03,3.0,1.0,69.99,599.95,83.0,66.0,4.0,167.0,0.6059194796398139,1.2118389592796244,173.53875692330698,220.65261514984556,B
2828,a14da03e-3007-11ea-bb28-000d3a38a36f,2019-08-07,2021-02-03,1.0,2.0,269.98,188.99,95.0,78.0,3.0,153.0,0.49386738639722805,0.9877347727944574,161.1953231847615,167.05538008843834,C
2829,25fd4b00-a40c-11e9-a2fc-000d3a38a36f,2019-04-12,2021-02-03,3.0,1.0,154.98,203.95,112.0,95.0,4.0,90.0,0.5129392503904922,1.025878500780985,94.01144192511971,101.19156872275246,D
2831,346229cc-a547-11e9-a2fc-000d3a38a36f,2019-02-11,2021-02-03,6.0,2.0,189.97,1026.82,120.0,103.0,8.0,152.0,0.7357834986211158,1.4715669972422332,154.9743981625649,239.28070750719678,B
2832,68bb698c-1206-11ea-916f-000d3a38a36f,2019-11-10,2021-02-03,2.0,1.0,329.9,329.91,81.0,64.0,3.0,220.0,0.5376325495259433,1.0752650990518893,231.15988071823125,260.792860379963,A
2833,da61781c-b09d-11e9-9757-000d3a38a36f,2018-10-23,2021-02-03,9.0,1.0,149.97,1608.81,136.0,119.0,10.0,176.0,0.7931940665287349,1.5863881330574658,178.68086764960938,297.4097428514509,A
2836,6ad85136-aa7c-11e9-a2fc-000d3a38a36f,2019-10-07,2021-02-04,2.0,2.0,269.97,400.98,86.0,69.0,4.0,168.0,0.594766411107455,1.18953282221491,174.5715791960107,217.8801455665318,B
2837,018a6c62-a132-11e9-a2fc-000d3a38a36f,2019-02-18,2021-02-04,3.0,2.0,399.98,279.69,119.0,102.0,5.0,136.0,0.555848244746037,1.111696489492075,140.38820699028992,163.75122136228913,C
2838,32a7af84-ac78-11e9-a2fc-000d3a38a36f,2020-06-27,2021-02-05,2.0,1.0,149.99,698.39,48.0,32.0,3.0,283.0,0.6795870652658101,1.3591741305316216,296.9474497422401,423.46974367560483,A
2842,0eda8206-ee00-11e9-9346-000d3a38a36f,2019-05-12,2021-02-05,1.0,5.0,417.92,183.95,107.0,91.0,6.0,100.0,0.6573260895156652,1.3146521790313304,102.86179951342038,141.88375370185844,C
2843,0f115e3c-a144-11ea-afff-000d3a38a36f,2020-05-29,2021-02-05,2.0,1.0,141.72,139.98,53.0,36.0,3.0,94.0,0.6534456443256873,1.3068912886513742,99.5847426702135,136.55259410411443,C
2844,81b9e456-e2ed-11e9-ad00-000d3a38a36f,2019-04-26,2021-02-05,1.0,2.0,308.99,134.0,110.0,93.0,3.0,148.0,0.4542487132494855,0.9084974264989706,155.9740875479354,148.67701783183063,C
2846,7bbf29ea-a7f5-11e9-a2fc-000d3a38a36f,2015-03-09,2021-02-06,8.0,2.0,369.97,790.86,325.0,309.0,10.0,116.0,0.4202585200345951,0.8405170400691901,117.90834664183181,103.98214171592791,D
2847,3aeeefae-a444-11e9-a2fc-000d3a38a36f,2019-04-18,2021-02-06,1.0,2.0,316.88,193.14,111.0,94.0,3.0,170.0,0.4518322757276312,0.9036645514552624,178.94752434997025,169.66826824626608,C
2848,e4b38c02-f133-11e9-9346-000d3a38a36f,2019-10-16,2021-02-06,2.0,1.0,129.99,99.98,85.0,68.0,3.0,77.0,0.5243562629204094,1.0487125258408183,81.83254150500476,90.04304662424626,D
2852,bb17bfb4-acf3-11e9-a2fc-000d3a38a36f,2017-09-24,2021-02-06,2.0,2.0,89.97,209.98,192.0,176.0,4.0,75.0,0.36038251200143306,0.7207650240028668,78.51910783456375,59.37952873047096,D
2853,99d76c8a-2599-11eb-81e9-000d3a38a36f,2020-11-12,2021-02-06,2.0,1.0,110.49,151.97,29.0,12.0,3.0,87.0,0.8014195997675472,1.6028391995350917,92.27501277865696,155.18214674032777,C
2855,51f99d14-b017-11e9-9757-000d3a38a36f,2019-03-09,2021-02-07,2.0,2.0,162.97,285.42,116.0,100.0,4.0,112.0,0.5023074380976099,1.0046148761952192,116.73353192460178,123.04470149955829,D
2856,2ff325c2-b0f4-11e9-9757-000d3a38a36f,2018-12-20,2021-02-07,3.0,4.0,669.93,554.97,128.0,111.0,7.0,175.0,0.648526093612604,1.2970521872252094,178.83256569578305,243.3726349118246,B
2857,65a056c4-5287-11ea-8850-000d3a38a36f,2019-12-29,2021-02-07,1.0,2.0,260.95,51.49,74.0,58.0,3.0,104.0,0.5625587505311236,1.1251175010622512,110.0272139438657,129.88699896610964,C
2858,03b39e0a-e205-11e9-957d-000d3a38a36f,2019-09-28,2021-02-07,2.0,2.0,229.98,199.98,87.0,71.0,4.0,107.0,0.5911394064564378,1.182278812912881,111.56942056108313,138.3989421928269,C
2859,15d17b12-acb7-11e9-a2fc-000d3a38a36f,2017-08-17,2021-02-07,10.0,1.0,14.99,1597.43,198.0,181.0,11.0,147.0,0.6579927706609628,1.315985541321928,149.09525888788258,205.8650573053672,B
2861,ceb3c208-af0e-11e9-a2fc-000d3a38a36f,2019-12-07,2021-02-08,4.0,2.0,277.7,429.95,77.0,61.0,6.0,118.0,0.7853909222542176,1.5707818445084363,121.25140421527485,199.83443923332788,B
2862,948eca76-545b-11ea-b1db-000d3a38a36f,2020-01-04,2021-02-08,2.0,1.0,216.98,400.97,73.0,57.0,3.0,206.0,0.5663095720692602,1.132619144138521,216.54042093511816,257.33008356022304,A
2863,cef0a134-6d1b-11ea-84a8-000d3a38a36f,2020-02-07,2021-02-08,2.0,1.0,319.5,628.6,69.0,52.0,3.0,316.0,0.5818267298978739,1.1636534597957429,331.4076049452924,404.62603337281956,A
2865,5a40dd10-9eca-11e9-9897-000d3a38a36f,2019-09-18,2021-02-08,2.0,2.0,239.98,284.96,89.0,73.0,4.0,131.0,0.5840165072858131,1.1680330145716262,136.35715510597268,167.10934477677003,C
2866,ba47c5f0-a0d4-11e9-a2fc-000d3a38a36f,2019-02-11,2021-02-08,3.0,1.0,77.99,202.96,120.0,104.0,4.0,70.0,0.49210741220656434,0.9842148244131294,73.3549964710451,75.75081138387819,D
2867,04241874-a9b6-11e9-a2fc-000d3a38a36f,2016-03-15,2021-02-09,6.0,1.0,159.99,1147.85,272.0,256.0,7.0,187.0,0.38092621459647635,0.7618524291929554,191.0545106777275,152.7199729768619,C
2868,202a42cc-a174-11e9-a2fc-000d3a38a36f,2019-02-22,2021-02-09,1.0,2.0,219.97,62.99,119.0,103.0,3.0,94.0,0.4333885243426941,0.8667770486853869,99.5847426702135,90.56656474467628,D
2869,cac2b9e4-13cf-11ea-a001-000d3a38a36f,2019-06-30,2021-02-09,2.0,2.0,104.98,134.98,100.0,84.0,4.0,60.0,0.5477181706582936,1.095436341316588,63.02677374400779,72.44024453813641,D
2870,135f95aa-45b7-11ea-a691-000d3a38a36f,2019-11-15,2021-02-09,2.0,1.0,399.9,551.8,81.0,65.0,3.0,317.0,0.5376325495259433,1.0752650990518893,332.4518520726576,375.0697100693162,A
2872,128991b4-5316-11ea-acd3-000d3a38a36f,2020-01-23,2021-02-09,2.0,1.0,100.49,361.89,71.0,55.0,3.0,154.0,0.5739632931427916,1.1479265862855832,162.23957031212672,195.40631198999836,B
2873,3a987888-9dc1-11e9-9897-000d3a38a36f,2015-02-05,2021-02-09,20.0,1.0,39.99,2076.75,330.0,314.0,21.0,101.0,0.7394334446545503,1.478866889309105,101.81129812747223,157.97659421778354,C
2874,34dabff8-5bcd-11ea-965a-000d3a38a36f,2020-02-16,2021-02-09,2.0,1.0,60.49,80.55,67.0,51.0,3.0,47.0,0.5899086215311973,1.1798172430623959,50.50512768404814,62.519845891184175,D
2876,481192d4-d280-11ea-8aab-000d3a38a36f,2019-11-01,2021-02-09,2.0,2.0,110.48,229.98,83.0,67.0,4.0,85.0,0.6059194796398139,1.2118389592796244,88.84733056160105,112.96840074845045,D
2877,59e7a402-a8cf-11e9-a2fc-000d3a38a36f,2015-07-08,2021-02-09,6.0,1.0,299.99,886.93,308.0,292.0,7.0,170.0,0.34530554945730046,0.6906110989146009,173.74008861997285,125.89291184800146,C
2878,e6783628-414c-11ea-96d9-000d3a38a36f,2019-08-08,2021-02-09,1.0,2.0,440.62,219.9,95.0,79.0,3.0,220.0,0.49386738639722805,0.9877347727944574,231.15988071823125,239.56341270720432,B
2879,91fe7508-9fad-11e9-a2fc-000d3a38a36f,2019-02-20,2021-02-09,3.0,3.0,202.94,496.28,119.0,103.0,6.0,117.0,0.6170781049477098,1.2341562098954195,120.22975950961626,155.68608494383744,C
2881,de03e994-a938-11e9-a2fc-000d3a38a36f,2016-10-18,2021-02-09,2.0,1.0,229.99,563.95,241.0,225.0,3.0,265.0,0.2671109820820224,0.5342219641640452,278.1510014496661,155.9085936224659,C
2884,8b7b579a-ab9d-11e9-a2fc-000d3a38a36f,2017-03-01,2021-02-09,12.0,1.0,89.99,1639.39,222.0,206.0,13.0,133.0,0.6854464344025223,1.3708928688050446,134.63148140441683,193.65014573267496,B
2885,62a7fbcc-aa1a-11e9-a2fc-000d3a38a36f,2016-06-23,2020-05-30,9.0,1.0,110.49,1182.88,258.0,205.0,10.0,129.0,0.5043145374829437,1.0086290749658875,131.07572619351697,138.7143662028476,C
2887,929228ac-a5d4-11e9-a2fc-000d3a38a36f,2019-03-04,2020-05-30,4.0,1.0,99.99,451.94,117.0,65.0,5.0,110.0,0.5615791468550556,1.1231582937101112,113.7099560654159,134.00072449905272,C
2889,6a12f298-4986-11ea-8a4f-000d3a38a36f,2019-10-05,2020-05-30,1.0,2.0,279.97,525.95,86.0,34.0,3.0,269.0,0.5211390140217067,1.0422780280434116,282.327989959127,308.7487479684552,A
2890,f09f330c-a851-11e9-a2fc-000d3a38a36f,2015-04-18,2020-05-30,4.0,2.0,119.98,332.95,319.0,267.0,6.0,75.0,0.30540896636579623,0.6108179327315925,77.32068187195586,49.55359196780651,D
2892,0c3b9d26-a2c6-11e9-a2fc-000d3a38a36f,2019-03-18,2020-05-30,2.0,1.0,119.99,341.97,115.0,63.0,3.0,154.0,0.44241826042145116,0.8848365208429023,162.23957031212672,150.6216889805162,C
2894,1f65610c-526b-11ea-956d-000d3a38a36f,2020-01-08,2021-02-10,3.0,1.0,369.98,519.39,73.0,57.0,4.0,222.0,0.6463187416273604,1.2926374832547207,230.34398192201215,312.40739225034963,A
2895,3530928a-1f13-11ea-87bf-000d3a38a36f,2019-08-23,2021-02-10,1.0,2.0,308.99,351.92,93.0,77.0,3.0,220.0,0.49967817854921565,0.9993563570984308,231.15988071823125,242.38209083174536,B
2896,05acf494-43ae-11ea-8b43-000d3a38a36f,2019-08-12,2021-02-10,2.0,1.0,39.99,204.49,94.0,78.0,3.0,81.0,0.4967557901446239,0.9935115802892478,86.00953001446564,89.65761758212311,D
2897,a0ba1164-a229-11e9-a2fc-000d3a38a36f,2019-03-07,2021-02-10,1.0,2.0,199.98,174.9,117.0,101.0,3.0,125.0,0.43785684322587104,0.8757136864517425,131.95640361853532,121.24401071678348,D
2899,912cdd58-9f2c-11e9-9897-000d3a38a36f,2019-03-27,2021-02-10,3.0,1.0,59.99,123.13,114.0,98.0,4.0,46.0,0.5075676752948619,1.0151353505897251,48.56726192615557,51.72913996362206,D
2900,07bc494a-d89e-11e9-93bc-000d3a38a36f,2019-09-16,2020-05-31,2.0,1.0,50.49,279.97,89.0,37.0,3.0,110.0,0.511719863622801,1.023439727245601,116.29269670805702,124.87698334885462,C
2902,9625c4c0-a727-11e9-a2fc-000d3a38a36f,2014-07-03,2021-02-11,13.0,3.0,94.97,2495.56,361.0,345.0,16.0,162.0,0.5501053818377798,1.1002107636755663,163.5553732267927,188.80278325391754,B
2906,44d032ee-a0d4-11e9-a2fc-000d3a38a36f,2019-02-11,2021-02-11,3.0,10.0,1820.0,543.28,120.0,104.0,13.0,182.0,1.0403786066393008,2.0807572132786096,184.11534538971216,401.95652422779403,A
2908,728b7d6a-231f-11ea-8523-000d3a38a36f,2019-09-01,2021-02-11,3.0,3.0,205.97,297.11,91.0,76.0,6.0,84.0,0.7199349808170612,1.4398699616341224,86.51548422288309,130.70277272345172,C
2910,343f94ae-a0bd-11e9-a2fc-000d3a38a36f,2019-01-29,2021-02-11,1.0,4.0,400.66,94.94,122.0,106.0,5.0,99.0,0.5474678990156298,1.0949357980312622,102.4230037510461,117.66677470629884,D
2911,ac434d9a-541a-11ea-b1db-000d3a38a36f,2020-01-20,2021-02-11,1.0,3.0,129.45,132.99,71.0,55.0,4.0,66.0,0.6550537932969569,1.3101075865939125,69.22370738023018,95.1545375141691,D
2914,b2da375c-1916-11ea-9213-000d3a38a36f,2019-08-10,2020-06-01,2.0,4.0,309.94,133.98,94.0,42.0,6.0,74.0,0.7073032726677785,1.414606545335558,76.29903716629727,113.24587900288878,D
2915,0ac796aa-5bd2-11ea-b046-000d3a38a36f,2020-01-18,2020-06-01,1.0,2.0,160.48,299.9,71.0,19.0,3.0,153.0,0.5739632931427916,1.1479265862855832,161.1953231847615,194.148588738069,B
2916,d9336096-d6c6-11e9-93bc-000d3a38a36f,2019-09-01,2020-06-01,1.0,2.0,212.89,209.93,91.0,39.0,3.0,141.0,0.5056273370539227,1.0112546741078459,148.66435765637885,157.73754854110075,C
2917,0f63f6c0-a1bc-11e9-a2fc-000d3a38a36f,2019-02-26,2021-02-12,1.0,2.0,194.97,107.99,118.0,102.0,3.0,101.0,0.4356112255462337,0.8712224510924692,106.89447256177004,97.71292041740502,D
2919,b95d210e-b1fe-11e9-89fa-000d3a38a36f,2017-09-23,2021-02-12,2.0,1.0,39.99,304.89,192.0,177.0,3.0,115.0,0.31576999552713764,0.6315399910542748,121.51393234488313,80.51830396713368,D
2920,497cee84-5e54-11ea-be5b-000d3a38a36f,2019-12-13,2021-02-12,4.0,1.0,24.99,588.89,77.0,61.0,5.0,123.0,0.7074601449543768,1.4149202899087536,127.04908152785292,188.61281223357574,B
2922,56f76474-c4f0-11ea-98f7-000d3a38a36f,2020-07-10,2021-02-12,2.0,1.0,139.99,270.96,47.0,31.0,3.0,137.0,0.6850683660241872,1.370136732048374,144.48736914691798,207.71194825044896,B
2923,e68ef7a8-7bfa-11ea-80af-000d3a38a36f,2020-05-05,2021-02-12,4.0,1.0,150.88,460.86,56.0,40.0,5.0,122.0,0.8191788185956443,1.6383576371912887,126.02299495381929,216.63378750026706,B
2925,90657fcc-b1fd-11e9-89fa-000d3a38a36f,2019-07-23,2021-02-12,2.0,2.0,109.98,109.98,97.0,81.0,4.0,55.0,0.5571625204820294,1.1143250409640595,57.86266238048914,67.65158699932331,D
2926,85ce1506-1f9e-11ea-87bf-000d3a38a36f,2019-04-27,2021-02-12,2.0,1.0,89.99,328.97,109.0,94.0,3.0,140.0,0.45669113637220426,0.9133822727444085,147.62011052901363,141.47046821772642,C
2927,b91f85c6-abd5-11e9-a2fc-000d3a38a36f,2019-02-15,2021-02-12,8.0,3.0,269.97,883.17,120.0,104.0,11.0,105.0,0.918540563432026,1.8370811268640586,106.60422935358577,205.4804257001352,B
2929,714e91ba-45f9-11ea-a691-000d3a38a36f,2019-09-05,2020-06-02,2.0,1.0,109.98,444.96,91.0,39.0,3.0,185.0,0.5056273370539227,1.0112546741078459,194.61123126044856,206.48862324177426,B
2930,a6f88846-b046-11e9-9757-000d3a38a36f,2019-04-02,2020-06-02,6.0,1.0,49.99,1726.66,113.0,61.0,7.0,254.0,0.6997301549320742,1.3994603098641472,259.2937034935841,380.73275643717056,A
2931,07b05898-db08-11ea-a65b-000d3a38a36f,2020-08-10,2021-02-13,1.0,2.0,579.95,299.99,42.0,27.0,3.0,293.0,0.713856909995366,1.4277138199907355,307.3899210158923,460.46695945413524,A
2932,228bd9d8-b149-11e9-9757-000d3a38a36f,2019-03-15,2021-02-13,3.0,2.0,340.69,374.97,116.0,100.0,5.0,143.0,0.5644891425672262,1.1289782851344523,147.57081300852525,174.8049574444721,C
2933,6ec5737a-a2eb-11e9-a2fc-000d3a38a36f,2019-03-21,2021-02-13,3.0,5.0,636.42,358.43,115.0,99.0,8.0,124.0,0.7549462429904142,1.5098924859808285,126.52230569582797,200.4383448833942,B
2934,091d56e8-250c-11ea-bf27-000d3a38a36f,2019-09-16,2021-02-13,2.0,2.0,268.99,412.86,89.0,74.0,4.0,170.0,0.5840165072858131,1.1680330145716262,176.63722374141815,216.473647456753,B
2936,2113e9c6-53b8-11ea-abe0-000d3a38a36f,2019-12-30,2021-02-13,2.0,1.0,299.97,129.97,74.0,59.0,3.0,143.0,0.5625587505311236,1.1251175010622512,150.7528519111093,177.96356754344603,C
2937,e9d1040a-2641-11eb-8a9b-000d3a38a36f,2019-12-04,2021-02-13,2.0,2.0,219.98,379.98,78.0,62.0,4.0,150.0,0.6254674373571204,1.2509348747142415,155.98077828734355,204.72622085950218,B
2938,f23b7262-d6e0-11e9-93bc-000d3a38a36f,2019-09-03,2021-02-13,2.0,2.0,284.96,187.0,91.0,76.0,4.0,118.0,0.577063218308302,1.1541264366166046,122.93046556082417,148.86088680202738,C
2939,0e63c5da-5282-11ea-8850-000d3a38a36f,2020-01-11,2021-02-13,3.0,1.0,89.99,363.52,72.0,57.0,4.0,113.0,0.6506569518259261,1.3013139036518548,117.76635419730552,160.79442488468845,C
2941,e9f465a6-9eb8-11e9-9897-000d3a38a36f,2016-05-31,2021-02-13,15.0,2.0,224.94,1091.22,261.0,246.0,17.0,77.0,0.7483714959408436,1.4967429918816837,77.82281889986827,122.21425858244297,D
2942,8075bf0a-a6c2-11e9-a2fc-000d3a38a36f,2014-02-24,2021-02-13,8.0,2.0,244.47,541.41,379.0,364.0,10.0,79.0,0.3704891874380421,0.7409783748760882,80.43195868703565,62.53193454360871,D
2943,993212f0-4126-11eb-806e-000d3a38a36f,2020-12-18,2021-02-13,2.0,1.0,60.49,129.98,24.0,8.0,3.0,63.0,0.8411005913796324,1.6822011827592653,67.21308172189167,118.63133797495206,D
2944,69917972-62d9-11ea-a6dc-000d3a38a36f,2016-04-20,2021-02-13,2.0,1.0,109.98,147.18,267.0,251.0,3.0,86.0,0.2469213523928725,0.4938427047857441,91.23076565129173,47.2713111766261,D
2945,77fed336-5b06-11ea-a76e-000d3a38a36f,2020-02-13,2021-02-13,2.0,1.0,75.48,547.61,68.0,52.0,3.0,208.0,0.5858398038182517,1.1716796076365026,218.6289151898486,268.7720832589193,A
2946,4d9d7c0a-a82d-11e9-a2fc-000d3a38a36f,2015-04-01,2021-02-13,10.0,2.0,199.97,1185.8,322.0,306.0,12.0,115.0,0.48357146231477616,0.9671429246295596,116.57617710440424,118.29548104509823,D
2948,4df5c5da-a54a-11e9-a2fc-000d3a38a36f,2019-06-29,2021-02-13,3.0,1.0,189.98,209.97,100.0,85.0,4.0,100.0,0.5477181706582936,1.095436341316588,104.33966465215701,119.9234924054479,D
2949,a74d0408-a172-11e9-a2fc-000d3a38a36f,2019-02-22,2021-02-13,2.0,1.0,129.99,167.97,119.0,103.0,3.0,99.0,0.4333885243426941,0.8667770486853869,104.80597830703961,95.31497662656251,D
2950,73fdeb84-e952-11ea-8145-000d3a38a36f,2020-02-18,2021-02-13,1.0,2.0,418.69,394.82,67.0,52.0,3.0,271.0,0.5899086215311973,1.1798172430623959,284.4164842138575,352.0766222630313,A
2951,6f1213d8-982c-11ea-9d91-000d3a38a36f,2019-08-30,2020-06-03,1.0,2.0,59.98,109.98,92.0,40.0,3.0,57.0,0.502635154950314,1.0052703099006284,60.94759895770034,64.28462925977622,D
2957,a5b3123e-f142-11e9-9346-000d3a38a36f,2019-10-13,2021-02-14,1.0,2.0,229.98,306.21,85.0,70.0,3.0,179.0,0.5243562629204094,1.0487125258408183,188.34574849625722,207.24304416586946,B
2959,a1200cf0-5bae-11ea-a57c-000d3a38a36f,2020-01-17,2021-02-14,2.0,1.0,120.73,129.98,72.0,56.0,3.0,84.0,0.5701107460146589,1.1402214920293166,89.1422713965613,106.64502614585072,D
2961,ed6eecea-9faf-11e9-a2fc-000d3a38a36f,2019-06-22,2021-02-14,2.0,1.0,149.98,473.91,101.0,86.0,3.0,208.0,0.47721856320909756,0.9544371264181956,218.6289151898486,218.9387381457769,B
2963,19da8578-1a49-11ea-941b-000d3a38a36f,2019-11-03,2021-02-14,4.0,1.0,119.99,934.91,82.0,67.0,5.0,211.0,0.6852105649782041,1.3704211299564073,217.3447000428112,312.51494214135056,A
2964,d56219d8-aeaa-11e9-a2fc-000d3a38a36f,2020-05-21,2021-02-14,5.0,1.0,230.74,651.91,54.0,38.0,6.0,147.0,0.923302082833253,1.8466041656665093,150.87910067937372,292.32811357050923,A
2965,01d5156e-51f9-11ea-a243-000d3a38a36f,2019-12-06,2020-06-04,2.0,1.0,219.99,411.96,78.0,26.0,3.0,211.0,0.5480394950347713,1.0960789900695431,221.7616565719443,255.03277509838608,B
